
40.7236453,-73.8996832,red,square,"Pune"
40.723682,-73.899609,red,square,"Pune"
40.7237188,-73.8995372,red,square,"Pune"
40.7240862,-73.8988178,red,square,"Pune"
40.724154,-73.898685,red,square,"Pune"
40.7241628,-73.8986678,red,square,"Pune"
40.724243,-73.8985121,red,square,"Pune"
40.724281,-73.898436,red,square,"Pune"
40.7243239,-73.8983512,red,square,"Pune"
40.7244785,-73.8980485,red,square,"Pune"
40.7249134,-73.8971949,red,square,"Pune"
40.7250368,-73.8969442,red,square,"Pune"
40.7251142,-73.8968021,red,square,"Pune"
40.7251655,-73.896708,red,square,"Pune"
40.7251512,-73.8965346,red,square,"Pune"
40.7251103,-73.8960397,red,square,"Pune"
40.7250085,-73.8948077,red,square,"Pune"
40.7249975,-73.8946745,red,square,"Pune"
40.724991,-73.8945602,red,square,"Pune"
40.7249906,-73.8945113,red,square,"Pune"
40.724979,-73.8942484,red,square,"Pune"
40.7249742,-73.8939712,red,square,"Pune"
40.7249758,-73.8938271,red,square,"Pune"
40.7249849,-73.8935243,red,square,"Pune"
40.7249973,-73.8932687,red,square,"Pune"
40.7250163,-73.8930088,red,square,"Pune"
40.7250423,-73.8927419,red,square,"Pune"
40.7250749,-73.8924775,red,square,"Pune"
40.7250271,-73.8924395,red,square,"Pune"
40.7249836,-73.892409,red,square,"Pune"
40.7248394,-73.8922932,red,square,"Pune"
40.7243164,-73.8918663,red,square,"Pune"
40.724256,-73.891817,red,square,"Pune"
40.7242835,-73.891755,red,square,"Pune"
40.724616,-73.891008,red,square,"Pune"
40.7249331,-73.890324,red,square,"Pune"
40.7249551,-73.890231,red,square,"Pune"
40.7249511,-73.8901343,red,square,"Pune"
40.7249436,-73.8899937,red,square,"Pune"
40.7248846,-73.8894636,red,square,"Pune"
40.7248775,-73.8894001,red,square,"Pune"
40.7248312,-73.8889837,red,square,"Pune"
40.7247322,-73.8889044,red,square,"Pune"
40.7239062,-73.888243,red,square,"Pune"
40.7236825,-73.8880653,red,square,"Pune"
40.7236311,-73.8880244,red,square,"Pune"
40.7236608,-73.8879585,red,square,"Pune"
40.7239623,-73.8872884,red,square,"Pune"
40.7239623,-73.8872884,red,square,"Pune"
40.7240619,-73.8870738,red,square,"Pune"
40.7238235,-73.8870725,red,square,"Pune"
40.7222966,-73.8858599,red,square,"Pune"
40.7221083,-73.8857098,red,square,"Pune"
40.722022,-73.885641,red,square,"Pune"
40.7220571,-73.8855676,red,square,"Pune"
40.7220819,-73.8855158,red,square,"Pune"
40.7222239,-73.885219,red,square,"Pune"
40.7222685,-73.8851305,red,square,"Pune"
40.7223555,-73.8849505,red,square,"Pune"
40.7224189,-73.8847978,red,square,"Pune"
40.7225116,-73.8845845,red,square,"Pune"
40.7224189,-73.884549,red,square,"Pune"
40.722061,-73.884587,red,square,"Pune"
40.7212263,-73.884699,red,square,"Pune"
40.7206276,-73.884824,red,square,"Pune"
40.7203867,-73.8848773,red,square,"Pune"
40.7190148,-73.8853146,red,square,"Pune"
40.7189582,-73.8853255,red,square,"Pune"
40.718909,-73.885318,red,square,"Pune"
40.7187665,-73.885209,red,square,"Pune"
40.7183057,-73.8848564,red,square,"Pune"
40.7181672,-73.8847512,red,square,"Pune"
40.7176015,-73.8842919,red,square,"Pune"
40.7175393,-73.8842414,red,square,"Pune"
40.717524,-73.884229,red,square,"Pune"
40.7174522,-73.8841694,red,square,"Pune"
40.7173731,-73.8841038,red,square,"Pune"
40.7162492,-73.8841116,red,square,"Pune"
40.716186,-73.884112,red,square,"Pune"
40.7161855,-73.8840397,red,square,"Pune"
40.7161804,-73.8833292,red,square,"Pune"
40.71618,-73.883247,red,square,"Pune"
40.7161793,-73.8831767,red,square,"Pune"
40.7161727,-73.8824558,red,square,"Pune"
40.716172,-73.882381,red,square,"Pune"
40.7161717,-73.8823076,red,square,"Pune"
40.716169,-73.88188,red,square,"Pune"
40.7161191,-73.8818735,red,square,"Pune"
40.7160924,-73.8818697,red,square,"Pune"
40.715987,-73.8818729,red,square,"Pune"
40.7159157,-73.8818459,red,square,"Pune"
40.7153724,-73.8814096,red,square,"Pune"
40.7153423,-73.8813854,red,square,"Pune"
40.7151244,-73.8812103,red,square,"Pune"
40.715053,-73.881153,red,square,"Pune"
40.7149974,-73.8811082,red,square,"Pune"
40.714321,-73.880563,red,square,"Pune"
40.714321,-73.880563,red,square,"Pune"
40.713654,-73.880033,red,square,"Pune"
40.7128039,-73.8793604,red,square,"Pune"
40.7127986,-73.8793562,red,square,"Pune"
40.712727,-73.879343,red,square,"Pune"
40.7127359,-73.879253,red,square,"Pune"
40.7128201,-73.8784023,red,square,"Pune"
40.712831,-73.878292,red,square,"Pune"
40.7128368,-73.8782299,red,square,"Pune"
40.7128801,-73.8777885,red,square,"Pune"
40.712888,-73.877708,red,square,"Pune"
40.7128303,-73.8776943,red,square,"Pune"
40.712257,-73.8775578,red,square,"Pune"
40.712195,-73.877543,red,square,"Pune"
40.7121522,-73.8775326,red,square,"Pune"
40.7114697,-73.8773679,red,square,"Pune"
40.711408,-73.877353,red,square,"Pune"
40.7113571,-73.8773403,red,square,"Pune"
40.7113184,-73.8773307,red,square,"Pune"
40.7107976,-73.8772009,red,square,"Pune"
40.710734,-73.877185,red,square,"Pune"
40.7106883,-73.8771742,red,square,"Pune"
40.710193,-73.8770575,red,square,"Pune"
40.710127,-73.877042,red,square,"Pune"
40.7100817,-73.8770279,red,square,"Pune"
40.7098661,-73.8769607,red,square,"Pune"
40.7095909,-73.8768131,red,square,"Pune"
40.708948,-73.876476,red,square,"Pune"
40.7085063,-73.8762395,red,square,"Pune"
40.7084418,-73.876205,red,square,"Pune"
40.7083957,-73.8761806,red,square,"Pune"
40.7083681,-73.8761661,red,square,"Pune"
40.706936,-73.87541,red,square,"Pune"
40.706967,-73.8750826,red,square,"Pune"
40.7069828,-73.8749522,red,square,"Pune"
40.7069761,-73.8748666,red,square,"Pune"
40.7069963,-73.8744736,red,square,"Pune"
40.7070248,-73.8743779,red,square,"Pune"
40.7074007,-73.8737247,red,square,"Pune"
40.707427,-73.873679,red,square,"Pune"
40.7074415,-73.8736538,red,square,"Pune"
40.7076964,-73.8733973,red,square,"Pune"
40.707503,-73.8737848,red,square,"Pune"
40.7072313,-73.8742544,red,square,"Pune"
40.707021,-73.8745961,red,square,"Pune"
40.7069345,-73.8747366,red,square,"Pune"
40.7067852,-73.8749851,red,square,"Pune"
40.7067204,-73.8750929,red,square,"Pune"
40.7063655,-73.8756668,red,square,"Pune"
40.7061894,-73.8759328,red,square,"Pune"
40.7061299,-73.8760223,red,square,"Pune"
40.7060771,-73.876099,red,square,"Pune"
40.7060227,-73.8761782,red,square,"Pune"
40.7058806,-73.8763675,red,square,"Pune"
40.7057712,-73.8765155,red,square,"Pune"
40.7056985,-73.8766856,red,square,"Pune"
40.7056609,-73.8767736,red,square,"Pune"
40.7056362,-73.876872,red,square,"Pune"
40.705432,-73.877687,red,square,"Pune"
40.705223,-73.878565,red,square,"Pune"
40.705018,-73.879432,red,square,"Pune"
40.7048288,-73.8802253,red,square,"Pune"
40.704814,-73.880288,red,square,"Pune"
40.7047966,-73.8803611,red,square,"Pune"
40.704608,-73.88115,red,square,"Pune"
40.704404,-73.882013,red,square,"Pune"
40.7050812,-73.8822904,red,square,"Pune"
40.7058247,-73.8825949,red,square,"Pune"
40.7056438,-73.8833848,red,square,"Pune"
40.7056258,-73.8834633,red,square,"Pune"
40.7056619,-73.8834777,red,square,"Pune"
40.7061308,-73.8836647,red,square,"Pune"
40.706123,-73.884598,red,square,"Pune"
40.7061268,-73.8847115,red,square,"Pune"
40.706155,-73.885549,red,square,"Pune"
40.706225,-73.886528,red,square,"Pune"
40.706018,-73.887396,red,square,"Pune"
40.70581,-73.888263,red,square,"Pune"
40.7057304,-73.8885859,red,square,"Pune"
40.7057304,-73.8885859,red,square,"Pune"
40.7056132,-73.8890614,red,square,"Pune"
40.705599,-73.889119,red,square,"Pune"
40.7055476,-73.8892458,red,square,"Pune"
40.704972,-73.889843,red,square,"Pune"
40.7045626,-73.8902718,red,square,"Pune"
40.7039553,-73.8909078,red,square,"Pune"
40.7038817,-73.8909848,red,square,"Pune"
40.7039221,-73.8910736,red,square,"Pune"
40.7039662,-73.8911703,red,square,"Pune"
40.7041768,-73.8916324,red,square,"Pune"
40.7042413,-73.8917739,red,square,"Pune"
40.7042732,-73.8918247,red,square,"Pune"
40.7043196,-73.891895,red,square,"Pune"
40.7047919,-73.8921062,red,square,"Pune"
40.704845,-73.89213,red,square,"Pune"
40.7048239,-73.8922143,red,square,"Pune"
40.7048132,-73.8922569,red,square,"Pune"
40.7046413,-73.892942,red,square,"Pune"
40.704621,-73.893023,red,square,"Pune"
40.7045998,-73.8931092,red,square,"Pune"
40.7044218,-73.8938323,red,square,"Pune"
40.704401,-73.893917,red,square,"Pune"
40.704381,-73.8939978,red,square,"Pune"
40.7042001,-73.8947271,red,square,"Pune"
40.7041793,-73.8948106,red,square,"Pune"
40.7041598,-73.8948892,red,square,"Pune"
40.7039866,-73.895585,red,square,"Pune"
40.7039577,-73.8956948,red,square,"Pune"
40.704031,-73.8957266,red,square,"Pune"
40.7042021,-73.8958097,red,square,"Pune"
40.7045325,-73.8959704,red,square,"Pune"
40.704579,-73.895993,red,square,"Pune"
40.7046379,-73.8960219,red,square,"Pune"
40.7051635,-73.8962841,red,square,"Pune"
40.705224,-73.896311,red,square,"Pune"
40.70529,-73.8963403,red,square,"Pune"
40.7055733,-73.8964793,red,square,"Pune"
40.7057284,-73.8965553,red,square,"Pune"
40.705766,-73.896573,red,square,"Pune"
40.705821,-73.8966005,red,square,"Pune"
40.7060121,-73.8966963,red,square,"Pune"
40.706389,-73.896885,red,square,"Pune"
40.7064548,-73.8969179,red,square,"Pune"
40.706499,-73.89694,red,square,"Pune"
40.7065653,-73.8969726,red,square,"Pune"
40.7070393,-73.8972056,red,square,"Pune"
40.7070952,-73.8972336,red,square,"Pune"
40.7071531,-73.8972619,red,square,"Pune"
40.7077121,-73.8975414,red,square,"Pune"
40.707759,-73.897563,red,square,"Pune"
40.7078182,-73.8975983,red,square,"Pune"
40.7080222,-73.89774,red,square,"Pune"
40.7081595,-73.8978353,red,square,"Pune"
40.7083515,-73.8979687,red,square,"Pune"
40.708401,-73.898003,red,square,"Pune"
40.7084652,-73.8980485,red,square,"Pune"
40.7089935,-73.8984203,red,square,"Pune"
40.70904,-73.898453,red,square,"Pune"
40.7091016,-73.8984964,red,square,"Pune"
40.7094755,-73.8987601,red,square,"Pune"
40.7096339,-73.8988718,red,square,"Pune"
40.709681,-73.898905,red,square,"Pune"
40.7097438,-73.8989491,red,square,"Pune"
40.7102704,-73.8993191,red,square,"Pune"
40.710323,-73.899356,red,square,"Pune"
40.7103481,-73.8992572,red,square,"Pune"
40.7104171,-73.8989853,red,square,"Pune"
40.710775,-73.897576,red,square,"Pune"


New Route


40.710775,-73.897576,red,square,"Pune"
40.7112415,-73.8986504,red,square,"Pune"
40.7110045,-73.8996054,red,square,"Pune"
40.710981,-73.899709,red,square,"Pune"
40.7110619,-73.8997506,red,square,"Pune"
40.7112209,-73.8998323,red,square,"Pune"
40.711265,-73.899855,red,square,"Pune"
40.7117114,-73.9000855,red,square,"Pune"
40.7118647,-73.9001647,red,square,"Pune"
40.711904,-73.900185,red,square,"Pune"
40.7119772,-73.900223,red,square,"Pune"
40.7121427,-73.9003088,red,square,"Pune"
40.7122052,-73.9003412,red,square,"Pune"
40.7123031,-73.9003919,red,square,"Pune"
40.7124346,-73.90046,red,square,"Pune"
40.712495,-73.9004913,red,square,"Pune"
40.7125326,-73.9005108,red,square,"Pune"
40.712539,-73.9005141,red,square,"Pune"
40.7126277,-73.900562,red,square,"Pune"
40.7127013,-73.9005936,red,square,"Pune"
40.7127817,-73.9006275,red,square,"Pune"
40.7131576,-73.9007453,red,square,"Pune"
40.713172,-73.90075,red,square,"Pune"
40.7136821,-73.9008933,red,square,"Pune"
40.713841,-73.900938,red,square,"Pune"
40.7138793,-73.9009488,red,square,"Pune"
40.7141738,-73.9010318,red,square,"Pune"
40.7142529,-73.901054,red,square,"Pune"
40.7145432,-73.9011358,red,square,"Pune"
40.714622,-73.901158,red,square,"Pune"
40.7146703,-73.9010585,red,square,"Pune"
40.7148381,-73.9007131,red,square,"Pune"
40.715233,-73.8999,red,square,"Pune"
40.715544,-73.899264,red,square,"Pune"
40.7157337,-73.8988758,red,square,"Pune"
40.715867,-73.898603,red,square,"Pune"
40.7159896,-73.8983442,red,square,"Pune"
40.716236,-73.897824,red,square,"Pune"
40.7163654,-73.8975643,red,square,"Pune"
40.7163919,-73.8975064,red,square,"Pune"
40.7164105,-73.8974464,red,square,"Pune"
40.7167748,-73.8966849,red,square,"Pune"
40.7168096,-73.8965679,red,square,"Pune"
40.7179372,-73.8942329,red,square,"Pune"
40.7181934,-73.8937363,red,square,"Pune"
40.7182102,-73.8937026,red,square,"Pune"
40.718312,-73.8934985,red,square,"Pune"
40.7188048,-73.892511,red,square,"Pune"
40.7187401,-73.8924572,red,square,"Pune"
40.7182752,-73.8920737,red,square,"Pune"
40.7182355,-73.892041,red,square,"Pune"
40.718181,-73.891996,red,square,"Pune"
40.718217,-73.8919172,red,square,"Pune"
40.718748,-73.8907751,red,square,"Pune"
40.718767,-73.8907338,red,square,"Pune"
40.718813,-73.890635,red,square,"Pune"
40.718207,-73.890089,red,square,"Pune"
40.7182535,-73.8899876,red,square,"Pune"
40.7182732,-73.8899443,red,square,"Pune"
40.7188713,-73.8886373,red,square,"Pune"
40.7188713,-73.8886373,red,square,"Pune"
40.7183187,-73.8881954,red,square,"Pune"
40.7182546,-73.8881438,red,square,"Pune"
40.7182051,-73.8881039,red,square,"Pune"
40.7176416,-73.8876523,red,square,"Pune"
40.7170269,-73.88716,red,square,"Pune"
40.7164815,-73.8867231,red,square,"Pune"
40.7163985,-73.8866566,red,square,"Pune"
40.716327,-73.8865993,red,square,"Pune"
40.716017,-73.886351,red,square,"Pune"
40.7160263,-73.8862675,red,square,"Pune"
40.7160322,-73.88622,red,square,"Pune"
40.7161326,-73.8854856,red,square,"Pune"
40.7161382,-73.8854475,red,square,"Pune"
40.7161842,-73.8851278,red,square,"Pune"
40.7161947,-73.8850498,red,square,"Pune"
40.7161958,-73.8849796,red,square,"Pune"
40.7161993,-73.8847539,red,square,"Pune"
40.7161988,-73.8847254,red,square,"Pune"
40.7161877,-73.8841939,red,square,"Pune"
40.716186,-73.884112,red,square,"Pune"
40.7161855,-73.8840397,red,square,"Pune"
40.7161804,-73.8833292,red,square,"Pune"
40.71618,-73.883247,red,square,"Pune"
40.7161793,-73.8831767,red,square,"Pune"
40.7161727,-73.8824558,red,square,"Pune"
40.716172,-73.882381,red,square,"Pune"
40.7161717,-73.8823076,red,square,"Pune"
40.716169,-73.88188,red,square,"Pune"
40.7162035,-73.8815746,red,square,"Pune"
40.7163824,-73.8812054,red,square,"Pune"
40.716413,-73.881143,red,square,"Pune"
40.7163709,-73.8811093,red,square,"Pune"
40.7153126,-73.8802619,red,square,"Pune"
40.715244,-73.880207,red,square,"Pune"
40.7152614,-73.8801201,red,square,"Pune"
40.7152672,-73.8800912,red,square,"Pune"
40.7153385,-73.8797346,red,square,"Pune"
40.7153569,-73.8796427,red,square,"Pune"
40.7154398,-73.8794148,red,square,"Pune"
40.715456,-73.8793704,red,square,"Pune"
40.715482,-73.879299,red,square,"Pune"
40.7154942,-73.8792255,red,square,"Pune"
40.7155265,-73.8790097,red,square,"Pune"
40.715561,-73.87827,red,square,"Pune"
40.7155202,-73.8782372,red,square,"Pune"
40.714503,-73.877419,red,square,"Pune"
40.7145315,-73.8773485,red,square,"Pune"
40.7145428,-73.8773207,red,square,"Pune"
40.7145652,-73.8772654,red,square,"Pune"
40.7145658,-73.8772419,red,square,"Pune"
40.714568,-73.877165,red,square,"Pune"
40.7145691,-73.8770913,red,square,"Pune"
40.714582,-73.876233,red,square,"Pune"
40.7145872,-73.8754182,red,square,"Pune"
40.7145872,-73.8754182,red,square,"Pune"
40.7145874,-73.8753641,red,square,"Pune"
40.714588,-73.875289,red,square,"Pune"
40.7145416,-73.8752883,red,square,"Pune"
40.713874,-73.875278,red,square,"Pune"
40.7132178,-73.8752718,red,square,"Pune"
40.713137,-73.875271,red,square,"Pune"
40.7131283,-73.8753765,red,square,"Pune"
40.71312,-73.875478,red,square,"Pune"
40.7130501,-73.8754732,red,square,"Pune"
40.7124866,-73.8754348,red,square,"Pune"
40.712416,-73.87543,red,square,"Pune"
40.7123671,-73.8754271,red,square,"Pune"
40.7118126,-73.8753948,red,square,"Pune"
40.7117777,-73.8753928,red,square,"Pune"
40.711713,-73.875389,red,square,"Pune"
40.7116554,-73.8753864,red,square,"Pune"
40.7110789,-73.8753511,red,square,"Pune"
40.7110125,-73.8753574,red,square,"Pune"
40.7109728,-73.8753595,red,square,"Pune"
40.7105903,-73.875338,red,square,"Pune"
40.7103799,-73.8752598,red,square,"Pune"
40.7097053,-73.8749081,red,square,"Pune"
40.7090427,-73.8745566,red,square,"Pune"
40.709016,-73.8745425,red,square,"Pune"
40.7089612,-73.8745134,red,square,"Pune"
40.7089775,-73.8744355,red,square,"Pune"
40.7090521,-73.8740797,red,square,"Pune"
40.7090789,-73.8734089,red,square,"Pune"
40.7090809,-73.8733591,red,square,"Pune"
40.709084,-73.873281,red,square,"Pune"
40.7090395,-73.8732776,red,square,"Pune"
40.7088699,-73.8732644,red,square,"Pune"
40.708399,-73.873228,red,square,"Pune"
40.7084021,-73.8731546,red,square,"Pune"
40.7084043,-73.8731031,red,square,"Pune"
40.7084406,-73.872241,red,square,"Pune"
40.7084049,-73.8722081,red,square,"Pune"
40.7083199,-73.8721299,red,square,"Pune"
40.7081957,-73.8723271,red,square,"Pune"
40.7076964,-73.8733973,red,square,"Pune"
40.707503,-73.8737848,red,square,"Pune"
40.7072313,-73.8742544,red,square,"Pune"
40.707021,-73.8745961,red,square,"Pune"
40.7069345,-73.8747366,red,square,"Pune"
40.7067852,-73.8749851,red,square,"Pune"
40.7067204,-73.8750929,red,square,"Pune"
40.7063655,-73.8756668,red,square,"Pune"
40.7061894,-73.8759328,red,square,"Pune"
40.7061299,-73.8760223,red,square,"Pune"
40.7060771,-73.876099,red,square,"Pune"
40.7060227,-73.8761782,red,square,"Pune"
40.7058806,-73.8763675,red,square,"Pune"
40.7057712,-73.8765155,red,square,"Pune"
40.7056985,-73.8766856,red,square,"Pune"
40.7056609,-73.8767736,red,square,"Pune"
40.7056362,-73.876872,red,square,"Pune"
40.705432,-73.877687,red,square,"Pune"
40.705223,-73.878565,red,square,"Pune"
40.705018,-73.879432,red,square,"Pune"
40.7048288,-73.8802253,red,square,"Pune"
40.704814,-73.880288,red,square,"Pune"
40.7047536,-73.8802639,red,square,"Pune"
40.7044454,-73.8801379,red,square,"Pune"
40.7044454,-73.8801379,red,square,"Pune"
40.7047536,-73.8802639,red,square,"Pune"
40.704814,-73.880288,red,square,"Pune"
40.7047966,-73.8803611,red,square,"Pune"
40.704608,-73.88115,red,square,"Pune"
40.704404,-73.882013,red,square,"Pune"
40.7042009,-73.8828743,red,square,"Pune"
40.7039957,-73.8837298,red,square,"Pune"
40.70379,-73.884595,red,square,"Pune"
40.703586,-73.885457,red,square,"Pune"
40.70338,-73.88632,red,square,"Pune"
40.7031978,-73.8870967,red,square,"Pune"
40.703176,-73.887181,red,square,"Pune"
40.7031579,-73.8872557,red,square,"Pune"
40.7029915,-73.8879605,red,square,"Pune"
40.702972,-73.888043,red,square,"Pune"
40.7029543,-73.8881179,red,square,"Pune"
40.7027738,-73.8888775,red,square,"Pune"
40.702761,-73.888935,red,square,"Pune"
40.7028421,-73.8889694,red,square,"Pune"
40.7028923,-73.8889887,red,square,"Pune"
40.7041231,-73.8894929,red,square,"Pune"
40.7041795,-73.8895161,red,square,"Pune"
40.7039786,-73.8904239,red,square,"Pune"
40.7038783,-73.8909167,red,square,"Pune"
40.7038817,-73.8909848,red,square,"Pune"
40.7039221,-73.8910736,red,square,"Pune"
40.7039662,-73.8911703,red,square,"Pune"
40.7041768,-73.8916324,red,square,"Pune"
40.7042413,-73.8917739,red,square,"Pune"
40.7042732,-73.8918247,red,square,"Pune"
40.7043196,-73.891895,red,square,"Pune"
40.7047919,-73.8921062,red,square,"Pune"
40.704845,-73.89213,red,square,"Pune"
40.7049197,-73.892162,red,square,"Pune"
40.7054428,-73.8923863,red,square,"Pune"
40.7060822,-73.8926604,red,square,"Pune"
40.7061281,-73.8926812,red,square,"Pune"
40.706177,-73.892701,red,square,"Pune"
40.7061561,-73.892785,red,square,"Pune"
40.7059738,-73.8935192,red,square,"Pune"
40.705955,-73.893595,red,square,"Pune"
40.7059334,-73.8936821,red,square,"Pune"
40.7057516,-73.894415,red,square,"Pune"
40.705734,-73.894486,red,square,"Pune"
40.7058064,-73.8945175,red,square,"Pune"
40.7058416,-73.8945328,red,square,"Pune"
40.7058416,-73.8945328,red,square,"Pune"
40.7058064,-73.8945175,red,square,"Pune"
40.705734,-73.894486,red,square,"Pune"
40.7057154,-73.8945605,red,square,"Pune"
40.7055289,-73.895308,red,square,"Pune"
40.705511,-73.895379,red,square,"Pune"
40.7054921,-73.8954625,red,square,"Pune"
40.7053103,-73.8962291,red,square,"Pune"
40.705224,-73.896311,red,square,"Pune"
40.70529,-73.8963403,red,square,"Pune"
40.7055733,-73.8964793,red,square,"Pune"
40.7057284,-73.8965553,red,square,"Pune"
40.705766,-73.896573,red,square,"Pune"
40.705821,-73.8966005,red,square,"Pune"
40.7060121,-73.8966963,red,square,"Pune"
40.706389,-73.896885,red,square,"Pune"
40.7064548,-73.8969179,red,square,"Pune"
40.706499,-73.89694,red,square,"Pune"
40.7065653,-73.8969726,red,square,"Pune"
40.7070393,-73.8972056,red,square,"Pune"
40.7070952,-73.8972336,red,square,"Pune"
40.7071531,-73.8972619,red,square,"Pune"
40.7077121,-73.8975414,red,square,"Pune"
40.707759,-73.897563,red,square,"Pune"
40.7078182,-73.8975983,red,square,"Pune"
40.7080222,-73.89774,red,square,"Pune"
40.7081595,-73.8978353,red,square,"Pune"
40.7083515,-73.8979687,red,square,"Pune"
40.708401,-73.898003,red,square,"Pune"
40.7084652,-73.8980485,red,square,"Pune"
40.7089935,-73.8984203,red,square,"Pune"
40.70904,-73.898453,red,square,"Pune"
40.7091016,-73.8984964,red,square,"Pune"
40.7094755,-73.8987601,red,square,"Pune"
40.7096339,-73.8988718,red,square,"Pune"
40.709681,-73.898905,red,square,"Pune"
40.7097438,-73.8989491,red,square,"Pune"
40.7102704,-73.8993191,red,square,"Pune"
40.710323,-73.899356,red,square,"Pune"
40.7103481,-73.8992572,red,square,"Pune"
40.7104171,-73.8989853,red,square,"Pune"
40.710775,-73.897576,red,square,"Pune"


New Route


40.710775,-73.897576,red,square,"Pune"
40.7104171,-73.8989853,red,square,"Pune"
40.7103481,-73.8992572,red,square,"Pune"
40.710323,-73.899356,red,square,"Pune"
40.7102939,-73.899474,red,square,"Pune"
40.710095,-73.900281,red,square,"Pune"
40.70989,-73.901146,red,square,"Pune"
40.7096646,-73.9020961,red,square,"Pune"
40.7096551,-73.9021399,red,square,"Pune"
40.709635,-73.902221,red,square,"Pune"
40.7095823,-73.9021896,red,square,"Pune"
40.7090423,-73.9018677,red,square,"Pune"
40.708979,-73.90183,red,square,"Pune"
40.708927,-73.901799,red,square,"Pune"
40.7088888,-73.9017762,red,square,"Pune"
40.7083928,-73.9014806,red,square,"Pune"
40.708323,-73.901439,red,square,"Pune"
40.708273,-73.9014094,red,square,"Pune"
40.7077354,-73.9010909,red,square,"Pune"
40.707668,-73.901051,red,square,"Pune"
40.7076134,-73.9010184,red,square,"Pune"
40.7070768,-73.9006981,red,square,"Pune"
40.707013,-73.90066,red,square,"Pune"
40.7069611,-73.9006291,red,square,"Pune"
40.706918,-73.9006035,red,square,"Pune"
40.7064191,-73.9003069,red,square,"Pune"
40.706357,-73.90027,red,square,"Pune"
40.7063079,-73.9002412,red,square,"Pune"
40.705841,-73.8999667,red,square,"Pune"
40.7057669,-73.8999594,red,square,"Pune"
40.7057422,-73.9000511,red,square,"Pune"
40.705518,-73.900838,red,square,"Pune"
40.7051919,-73.90197,red,square,"Pune"
40.7051727,-73.9020365,red,square,"Pune"
40.705149,-73.902119,red,square,"Pune"
40.7050977,-73.9020997,red,square,"Pune"
40.7049852,-73.9020573,red,square,"Pune"
40.7048608,-73.9020104,red,square,"Pune"
40.7044888,-73.9018567,red,square,"Pune"
